User ID,Day Of Week,,Show,Season,Episode,Time Watched,Gender,Completed,Time of Day,,,
6441,2019/2/12,Tuesday,American Horror Story,2,8,28,Female,1,1,,,
46663,2019/2/9,Saturday,American Horror Story,4,3,12,Male,0,1,,,
15469,2019/2/9,Saturday,American Horror Story,3,3,21,Male,0,0,,,
16914,2019/2/10,Sunday,American Horror Story,5,9,26,Male,1,0,,,
123013,2019/2/9,Saturday,American Horror Story,4,10,14,Female,0,1,,,
57686,2019/2/9,Saturday,American Horror Story,2,8,11,Female,0,0,,,
103993,2019/2/12,Tuesday,American Horror Story,3,2,23,Female,0,1,,,
93665,2019/2/10,Sunday,American Horror Story,1,1,11,Male,0,1,,,
4113,2019/2/12,Tuesday,American Horror Story,4,2,8,Female,0,0,,,
82690,2019/2/12,Tuesday,American Horror Story,3,2,20,Female,0,1,,,
57053,2019/2/11,Monday,American Horror Story,1,9,17,Female,0,0,,,
121270,2019/2/10,Sunday,American Horror Story,2,7,15,Female,0,1,,,
91096,2019/2/9,Saturday,American Horror Story,5,10,17,Female,0,1,,,
114266,2019/2/9,Saturday,American Horror Story,5,3,5,Female,0,0,,,
105623,2019/2/11,Monday,American Horror Story,5,3,16,Female,0,1,,,
75677,2019/2/10,Sunday,American Horror Story,3,5,10,Male,0,1,,,
114895,2019/2/9,Saturday,American Horror Story,2,8,29,Male,1,1,,,
55429,2019/2/11,Monday,American Horror Story,4,7,24,Female,0,0,,,
108783,2019/2/11,Monday,American Horror Story,3,3,20,Female,0,1,,,
51432,2019/2/10,Sunday,American Horror Story,5,6,21,Male,0,1,,,
122446,2019/2/11,Monday,American Horror Story,2,2,23,Female,0,1,,,
97515,2019/2/11,Monday,American Horror Story,1,9,8,Male,0,1,,,
35876,2019/2/10,Sunday,American Horror Story,1,10,7,Male,0,0,,,
20734,2019/2/12,Tuesday,American Horror Story,5,8,4,Female,0,1,,,
34892,2019/2/11,Monday,American Horror Story,1,8,25,Male,0,1,,,
13310,2019/2/10,Sunday,American Horror Story,3,1,2,Male,0,0,,,
9460,2019/2/12,Tuesday,American Horror Story,1,5,16,Male,0,0,,,
10469,2019/2/12,Tuesday,American Horror Story,1,6,11,Male,0,1,,,
120342,2019/2/11,Monday,American Horror Story,5,1,15,Female,0,0,,,
97200,2019/2/12,Tuesday,American Horror Story,2,2,12,Female,0,1,,,
40846,2019/2/10,Sunday,American Horror Story,1,8,20,Male,0,0,,,
112998,2019/2/11,Monday,American Horror Story,1,5,9,Male,0,0,,,
24428,2019/2/9,Saturday,American Horror Story,1,6,18,Male,0,0,,,
98062,2019/2/10,Sunday,American Horror Story,5,10,26,Male,1,0,,,
15026,2019/2/11,Monday,American Horror Story,1,5,5,Female,0,1,,,
81862,2019/2/10,Sunday,American Horror Story,1,7,15,Male,0,0,,,
368,2019/2/12,Tuesday,American Horror Story,2,8,23,Female,0,0,,,
6852,2019/2/10,Sunday,American Horror Story,1,7,19,Male,0,1,,,
83262,2019/2/9,Saturday,American Horror Story,2,2,9,Female,0,0,,,
97627,2019/2/12,Tuesday,American Horror Story,2,7,28,Male,1,1,,,
57144,2019/2/9,Saturday,American Horror Story,2,2,9,Female,0,0,,,
34351,2019/2/11,Monday,American Horror Story,5,10,6,Male,0,0,,,
23804,2019/2/9,Saturday,American Horror Story,3,8,20,Male,0,1,,,
38770,2019/2/11,Monday,American Horror Story,1,10,22,Female,0,1,,,
123802,2019/2/10,Sunday,American Horror Story,2,3,13,Female,0,1,,,
31278,2019/2/12,Tuesday,American Horror Story,4,3,11,Male,0,0,,,
29577,2019/2/11,Monday,American Horror Story,4,9,9,Male,0,0,,,
19207,2019/2/11,Monday,American Horror Story,1,1,7,Female,0,1,,,
111463,2019/2/9,Saturday,American Horror Story,2,4,30,Male,1,0,,,
33466,2019/2/12,Tuesday,American Horror Story,5,1,14,Male,0,0,,,
16818,2019/2/9,Saturday,American Horror Story,5,2,21,Male,0,0,,,
111263,2019/2/12,Tuesday,American Horror Story,3,10,21,Female,0,0,,,
40796,2019/2/12,Tuesday,American Horror Story,1,1,1,Male,0,1,,,
110482,2019/2/10,Sunday,American Horror Story,3,6,1,Female,0,1,,,
101676,2019/2/10,Sunday,American Horror Story,1,10,25,Female,0,1,,,
77549,2019/2/11,Monday,American Horror Story,5,7,4,Female,0,0,,,
117213,2019/2/10,Sunday,American Horror Story,1,9,1,Male,0,1,,,
61014,2019/2/9,Saturday,American Horror Story,2,5,1,Female,0,1,,,
52993,2019/2/12,Tuesday,American Horror Story,1,7,7,Female,0,0,,,
10344,2019/2/11,Monday,American Horror Story,5,6,3,Female,0,0,,,
98591,2019/2/9,Saturday,American Horror Story,4,5,1,Female,0,1,,,
94424,2019/2/12,Tuesday,American Horror Story,3,9,14,Female,0,1,,,
35014,2019/2/11,Monday,American Horror Story,3,6,3,Female,0,0,,,
11667,2019/2/9,Saturday,American Horror Story,3,7,26,Male,1,1,,,
124101,2019/2/12,Tuesday,American Horror Story,2,8,7,Female,0,1,,,
104670,2019/2/10,Sunday,American Horror Story,1,7,15,Male,0,1,,,
101224,2019/2/11,Monday,American Horror Story,3,3,12,Male,0,1,,,
54348,2019/2/12,Tuesday,American Horror Story,4,3,4,Female,0,0,,,
17919,2019/2/12,Tuesday,American Horror Story,1,4,8,Male,0,0,,,
14377,2019/2/10,Sunday,American Horror Story,1,9,1,Male,0,0,,,
109061,2019/2/12,Tuesday,American Horror Story,5,5,10,Female,,0,,,
25944,2019/2/10,Sunday,American Horror Story,3,3,3,Female,,1,,,
108480,2019/2/9,Saturday,American Horror Story,5,10,17,Female,,1,,,
118950,2019/2/9,Saturday,American Horror Story,5,9,18,Female,,1,,,
44950,2019/2/11,Monday,American Horror Story,4,9,240,Female,,0,,,
20487,2019/2/11,Monday,American Horror Story,2,3,90,Female,,1,,,
24846,2019/2/11,Monday,American Horror Story,1,1,180,Male,,0,,,
49802,2019/2/11,Monday,American Horror Story,3,4,150,Male,,1,,,
54502,2019/2/12,Tuesday,American Horror Story,3,7,260,Male,,1,,,
2580,2019/2/11,Monday,American Horror Story,3,10,180,Female,,1,,,
120070,2019/2/10,Sunday,American Horror Story,1,1,50,Female,,0,,,
108571,2019/2/12,Tuesday,American Horror Story,2,5,250,Male,,1,,,
118652,2019/2/9,Saturday,American Horror Story,2,8,240,Female,,0,,,
86817,2019/2/10,Sunday,American Horror Story,4,1,10,Male,0,1,,,
25851,2019/2/9,Saturday,American Horror Story,2,7,60,Female,0,1,,,
123969,2019/2/12,Tuesday,American Horror Story,4,10,50,Male,0,0,,,
72401,2019/2/12,Tuesday,American Horror Story,1,9,90,Female,0,1,,,
48985,2019/2/10,Sunday,American Horror Story,1,7,240,Male,0,1,,,
102113,2019/2/11,Monday,American Horror Story,1,3,30,Male,0,1,,,
78047,2019/2/9,Saturday,American Horror Story,5,1,280,Female,1,1,,,
30822,2019/2/11,Monday,American Horror Story,3,1,190,Female,0,0,,,
59511,2019/2/10,Sunday,American Horror Story,4,2,280,Female,1,0,,,
54738,2019/2/10,Sunday,American Horror Story,4,2,140,Male,0,0,,,
41183,2019/2/11,Monday,American Horror Story,3,8,60,Male,0,1,,,
20290,2019/2/9,Saturday,American Horror Story,2,1,80,Male,0,1,,,
52500,2019/2/11,Monday,American Horror Story,4,9,160,Female,0,1,,,
948,2019/2/9,Saturday,American Horror Story,1,5,270,Male,1,1,,,
1342,2019/2/10,Sunday,American Horror Story,4,3,250,Male,0,0,,,
35437,2019/2/10,Sunday,American Horror Story,3,6,290,Female,1,0,,,
4497,2019/2/10,Sunday,American Horror Story,3,2,150,Male,0,1,,,
109025,2019/2/12,Tuesday,American Horror Story,5,7,270,Female,1,0,,,
114748,2019/2/9,Saturday,American Horror Story,3,6,290,Female,1,1,,,
75386,2019/2/11,Monday,American Horror Story,1,8,30,Male,0,1,,,
112190,2019/2/9,Saturday,American Horror Story,3,9,270,Female,1,1,,,
90694,2019/2/11,Monday,American Horror Story,1,1,70,Female,0,1,,,
95120,2019/2/11,Monday,American Horror Story,4,5,270,Male,1,0,,,
30925,2019/2/11,Monday,American Horror Story,1,10,50,Female,0,1,,,
31224,2019/2/11,Monday,American Horror Story,5,8,50,Male,0,1,,,
8861,2019/2/10,Sunday,American Horror Story,5,9,190,Female,0,1,,,
27589,2019/2/10,Sunday,American Horror Story,2,4,40,Female,0,0,,,
115313,2019/2/11,Monday,American Horror Story,3,7,300,Male,1,0,,,
79665,2019/2/12,Tuesday,American Horror Story,1,3,150,Female,0,1,,,
102847,2019/2/10,Sunday,American Horror Story,5,3,70,Female,0,1,,,
21753,2019/2/10,Sunday,American Horror Story,3,2,90,Male,0,0,,,
58422,2019/2/12,Tuesday,American Horror Story,4,6,30,Male,0,0,,,
108218,2019/2/9,Saturday,American Horror Story,3,2,20,Female,0,1,,,
17146,2019/2/10,Sunday,American Horror Story,2,9,120,Female,0,0,,,
9902,2019/2/12,Tuesday,American Horror Story,4,4,160,Male,0,1,,,
106081,2019/2/10,Sunday,American Horror Story,1,10,150,Female,0,1,,,
85201,2019/2/11,Monday,American Horror Story,3,6,26,Female,1,1,,,
31565,2019/2/12,Tuesday,American Horror Story,4,1,16,Female,0,0,,,
3288,2019/2/10,Sunday,American Horror Story,4,6,15,Male,0,0,,,
95642,2019/2/10,Sunday,American Horror Story,1,9,7,Male,0,1,,,
35238,2019/2/11,Monday,American Horror Story,5,8,1,Male,0,0,,,
61911,2019/2/12,Tuesday,American Horror Story,4,4,9,Female,0,0,,,
114137,2019/2/10,Sunday,American Horror Story,1,2,12,Male,0,0,,,
109109,2019/2/10,Sunday,American Horror Story,4,6,7,Female,0,0,,,
71774,2019/2/12,Tuesday,American Horror Story,3,4,21,Female,0,0,,,
102217,2019/2/10,Sunday,American Horror Story,5,6,5,Male,0,1,,,
108718,2019/2/9,Saturday,American Horror Story,2,3,20,Female,0,1,,,
21408,2019/2/9,Saturday,American Horror Story,2,4,14,Female,0,1,,,
70232,2019/2/11,Monday,American Horror Story,5,5,3,Male,0,0,,,
105167,2019/2/9,Saturday,American Horror Story,1,6,9,Male,0,0,,,
46082,2019/2/9,Saturday,American Horror Story,2,2,6,Male,0,1,,,
3478,2019/2/9,Saturday,American Horror Story,2,4,26,Female,1,0,,,
39104,2019/2/11,Monday,American Horror Story,4,4,7,Male,0,1,,,
122775,2019/2/10,Sunday,American Horror Story,5,10,3,Female,0,1,,,
104432,2019/2/10,Sunday,American Horror Story,4,10,14,Male,0,1,,,
14446,2019/2/10,Sunday,American Horror Story,3,10,30,Male,1,1,,,
65173,2019/2/9,Saturday,American Horror Story,2,10,20,Male,0,0,,,
10644,2019/2/11,Monday,American Horror Story,3,5,5,Male,0,1,,,
46232,2019/2/12,Tuesday,American Horror Story,5,6,7,Female,0,1,,,
47993,2019/2/12,Tuesday,American Horror Story,5,10,23,Male,0,1,,,
98986,2019/2/11,Monday,American Horror Story,5,5,26,Female,1,1,,,
45998,2019/2/11,Monday,American Horror Story,3,5,22,Female,0,0,,,
10983,2019/2/12,Tuesday,American Horror Story,3,8,15,Male,0,1,,,
91675,2019/2/12,Tuesday,American Horror Story,2,8,17,Male,0,1,,,
102185,2019/2/10,Sunday,American Horror Story,3,9,21,Female,0,0,,,
60417,2019/2/11,Monday,American Horror Story,5,1,14,Male,0,1,,,
32208,2019/2/11,Monday,American Horror Story,4,5,14,Male,0,1,,,
53684,2019/2/11,Monday,American Horror Story,4,5,16,Female,0,0,,,
108841,2019/2/11,Monday,American Horror Story,4,4,18,Male,0,0,,,
25283,2019/2/12,Tuesday,American Horror Story,4,10,26,Male,1,0,,,
18054,2019/2/11,Monday,American Horror Story,3,5,27,Male,1,0,,,
21149,2019/2/11,Monday,American Horror Story,5,1,17,Male,0,0,,,
10734,2019/2/10,Sunday,American Horror Story,1,5,16,Male,0,0,,,
18732,2019/2/11,Monday,American Horror Story,3,6,28,Male,1,1,,,
78775,2019/2/10,Sunday,American Horror Story,5,10,24,Male,0,0,,,
33793,2019/2/12,Tuesday,American Horror Story,5,7,19,Female,0,1,,,
77687,2019/2/10,Sunday,American Horror Story,5,1,17,Female,0,0,,,
124203,2019/2/10,Sunday,American Horror Story,4,5,25,Male,0,0,,,
57971,2019/2/12,Tuesday,American Horror Story,4,10,6,Male,0,1,,,
70640,2019/2/12,Tuesday,American Horror Story,4,3,9,Female,0,1,,,
107034,2019/2/10,Sunday,American Horror Story,2,1,17,Male,0,0,,,
82454,2019/2/9,Saturday,American Horror Story,4,3,24,Male,0,1,,,
78588,2019/2/10,Sunday,American Horror Story,3,5,28,Male,1,0,,,
66176,2019/2/9,Saturday,American Horror Story,4,5,8,Female,0,0,,,
84804,2019/2/9,Saturday,American Horror Story,4,4,20,Female,0,0,,,
62893,2019/2/10,Sunday,American Horror Story,5,9,26,Female,1,0,,,
30208,2019/2/10,Sunday,American Horror Story,2,9,11,Male,0,0,,,
638,2019/2/11,Monday,American Horror Story,1,7,26,Male,1,0,,,
97067,2019/2/10,Sunday,American Horror Story,3,7,9,Male,0,0,,,
59785,2019/2/11,Monday,American Horror Story,5,4,30,Female,1,0,,,
18794,2019/2/11,Monday,American Horror Story,4,3,12,Female,0,0,,,
57415,2019/2/11,Monday,American Horror Story,4,7,7,Male,0,0,,,
102824,2019/2/10,Sunday,American Horror Story,3,1,13,Female,0,0,,,
18632,2019/2/9,Saturday,American Horror Story,5,8,4,Male,0,1,,,
46696,2019/2/11,Monday,American Horror Story,1,6,20,Male,0,1,,,
114100,2019/2/11,Monday,American Horror Story,3,2,4,Male,0,1,,,
11644,2019/2/12,Tuesday,American Horror Story,5,2,18,Male,0,0,,,
57144,2019/2/10,Sunday,American Horror Story,5,3,2,Female,0,1,,,
123398,2019/2/9,Saturday,American Horror Story,3,3,13,Female,0,0,,,
21851,2019/2/11,Monday,American Horror Story,5,9,9,Female,0,1,,,
79778,2019/2/11,Monday,American Horror Story,5,10,18,Female,0,1,,,
39674,2019/2/12,Tuesday,American Horror Story,2,8,30,Female,1,0,,,
30747,2019/2/9,Saturday,American Horror Story,2,1,11,Male,0,0,,,
23296,2019/2/11,Monday,American Horror Story,5,3,10,Male,0,0,,,
13080,2019/2/10,Sunday,American Horror Story,3,3,10,Female,0,0,,,
11986,2019/2/10,Sunday,American Horror Story,4,6,29,Female,1,0,,,
26235,2019/2/10,Sunday,American Horror Story,4,7,26,Male,1,0,,,
62404,2019/2/10,Sunday,American Horror Story,2,2,24,Male,0,0,,,
43979,2019/2/12,Tuesday,American Horror Story,2,10,27,Female,1,0,,,
122733,2019/2/9,Saturday,American Horror Story,2,9,15,Male,0,1,,,
44120,2019/2/12,Tuesday,American Horror Story,5,9,11,Female,0,1,,,
34622,2019/2/10,Sunday,American Horror Story,4,5,12,Female,0,0,,,
17174,2019/2/9,Saturday,American Horror Story,1,4,28,Male,1,1,,,
115253,2019/2/10,Sunday,American Horror Story,4,7,26,Female,1,0,,,
64120,2019/2/12,Tuesday,American Horror Story,1,5,18,Female,0,1,,,
59751,2019/2/9,Saturday,American Horror Story,4,9,4,Female,0,0,,,
64988,2019/2/9,Saturday,American Horror Story,5,7,3,Male,0,1,,,
9316,2019/2/10,Sunday,American Horror Story,1,5,24,Male,0,1,,,
14247,2019/2/10,Sunday,American Horror Story,3,3,12,Female,0,1,,,
112450,2019/2/9,Saturday,American Horror Story,1,9,29,Male,1,0,,,
42638,2019/2/10,Sunday,American Horror Story,5,4,16,Male,0,0,,,
85704,2019/2/12,Tuesday,American Horror Story,4,8,3,Female,0,1,,,
121445,2019/2/9,Saturday,American Horror Story,5,5,19,Female,0,0,,,
89125,2019/2/11,Monday,American Horror Story,2,9,3,Female,0,0,,,
16109,2019/2/9,Saturday,American Horror Story,1,6,20,Female,0,1,,,
74683,2019/2/10,Sunday,American Horror Story,5,1,25,Male,0,1,,,
38830,2019/2/11,Monday,American Horror Story,3,9,11,Female,0,0,,,
61709,2019/2/11,Monday,American Horror Story,4,8,16,Female,0,0,,,
93094,2019/2/12,Tuesday,American Horror Story,5,6,4,Male,0,0,,,
9394,2019/2/12,Tuesday,American Horror Story,3,5,6,Male,0,0,,,
106459,2019/2/12,Tuesday,American Horror Story,5,9,28,Female,1,1,,,
13680,2019/2/12,Tuesday,American Horror Story,2,7,6,Female,0,1,,,
61800,2019/2/11,Monday,American Horror Story,3,4,11,Female,0,0,,,
50411,2019/2/10,Sunday,American Horror Story,1,5,30,Male,1,0,,,
14108,2019/2/10,Sunday,American Horror Story,1,8,30,Male,1,0,,,
5816,2019/2/12,Tuesday,American Horror Story,4,8,21,Male,0,1,,,
17802,2019/2/11,Monday,American Horror Story,5,9,2,Female,0,0,,,
26400,2019/2/10,Sunday,American Horror Story,5,4,25,Male,0,0,,,
94403,2019/2/9,Saturday,American Horror Story,2,6,29,Male,1,0,,,
9707,2019/2/11,Monday,American Horror Story,5,10,11,Male,0,0,,,
82235,2019/2/10,Sunday,American Horror Story,3,8,12,Male,0,0,,,
50880,2019/2/11,Monday,American Horror Story,4,2,29,Female,1,1,,,
51192,2019/2/9,Saturday,American Horror Story,1,9,13,Female,0,1,,,
110380,2019/2/11,Monday,American Horror Story,5,10,9,Female,0,1,,,
81024,2019/2/12,Tuesday,American Horror Story,2,6,6,Female,0,0,,,
42280,2019/2/11,Monday,American Horror Story,1,4,25,Female,0,0,,,
40290,2019/2/12,Tuesday,American Horror Story,3,7,16,Female,0,0,,,
55779,2019/2/9,Saturday,American Horror Story,5,1,16,Female,0,1,,,
94289,2019/2/9,Saturday,American Horror Story,2,7,27,Male,1,1,,,
48399,2019/2/11,Monday,American Horror Story,5,9,19,Male,0,0,,,
105678,2019/2/9,Saturday,American Horror Story,5,2,12,Male,0,1,,,
18885,2019/2/11,Monday,American Horror Story,1,9,28,Male,1,1,,,
75252,2019/2/11,Monday,American Horror Story,4,3,22,Male,0,1,,,
104386,2019/2/9,Saturday,American Horror Story,2,3,1,Male,0,0,,,
105735,2019/2/10,Sunday,American Horror Story,2,6,22,Female,0,1,,,
106153,2019/2/9,Saturday,American Horror Story,2,5,24,Male,0,1,,,
23345,2019/2/9,Saturday,American Horror Story,1,9,5,Female,0,1,,,
67680,2019/2/12,Tuesday,American Horror Story,5,4,13,Female,0,1,,,
8500,2019/2/10,Sunday,American Horror Story,2,6,9,Male,0,0,,,
104996,2019/2/11,Monday,American Horror Story,1,6,20,Female,0,0,,,
114233,2019/2/9,Saturday,American Horror Story,4,5,29,Female,1,0,,,
71219,2019/2/10,Sunday,American Horror Story,4,1,5,Male,0,0,,,
43877,2019/2/11,Monday,American Horror Story,2,7,13,Female,0,1,,,
31437,2019/2/9,Saturday,American Horror Story,4,2,15,Male,0,1,,,
32572,2019/2/10,Sunday,American Horror Story,3,3,4,Female,0,1,,,
121142,2019/2/11,Monday,American Horror Story,4,6,1,Female,0,0,,,
106101,2019/2/10,Sunday,American Horror Story,4,10,30,Female,1,0,,,
108957,2019/2/9,Saturday,American Horror Story,3,8,25,Female,0,1,,,
65391,2019/2/12,Tuesday,American Horror Story,4,4,10,Male,0,1,,,
91415,2019/2/9,Saturday,American Horror Story,3,5,11,Male,0,0,,,
53279,2019/2/11,Monday,American Horror Story,3,4,5,Male,0,0,,,
76557,2019/2/11,Monday,American Horror Story,3,9,27,Male,1,0,,,
59339,2019/2/9,Saturday,American Horror Story,2,8,10,Male,0,1,,,
1111,2019/2/9,Saturday,American Horror Story,1,8,4,Male,0,1,,,
49286,2019/2/10,Sunday,American Horror Story,3,8,17,Male,0,0,,,
86458,2019/2/11,Monday,American Horror Story,5,5,15,Male,0,1,,,
116088,2019/2/10,Sunday,American Horror Story,2,2,19,Female,,1,,,
24237,2019/2/10,Sunday,American Horror Story,2,3,1,Female,0,1,,,
89106,2019/2/12,Tuesday,American Horror Story,4,2,17,Female,0,1,,,
101905,2019/2/11,Monday,American Horror Story,1,4,5,Female,0,0,,,
2770,2019/2/12,Tuesday,American Horror Story,3,6,12,Female,,0,,,
53026,2019/2/9,Saturday,American Horror Story,5,7,2,Male,0,1,,,
93178,2019/2/11,Monday,American Horror Story,2,10,16,Female,0,1,,,
120409,2019/2/9,Saturday,American Horror Story,4,2,24,Male,0,1,,,
112695,2019/2/9,Saturday,American Horror Story,5,4,23,Male,0,1,,,
50429,2019/2/12,Tuesday,American Horror Story,5,1,24,Male,0,0,,,
64969,2019/2/12,Tuesday,American Horror Story,4,8,7,Male,,1,,,
61881,2019/2/12,Tuesday,American Horror Story,3,8,1,Male,,0,,,
670,2019/2/9,Saturday,American Horror Story,3,9,26,Female,,1,,,
101882,2019/2/12,Tuesday,American Horror Story,5,5,7,Male,,0,,,
18435,2019/2/11,Monday,American Horror Story,4,9,4,Female,,0,,,
99082,2019/2/12,Tuesday,American Horror Story,5,2,26,Female,,1,,,
69467,2019/2/11,Monday,American Horror Story,3,8,16,Male,,1,,,
93457,2019/2/12,Tuesday,American Horror Story,1,9,18,Male,0,0,,,
44199,2019/2/9,Saturday,American Horror Story,1,6,13,Female,0,0,,,
112230,2019/2/11,Monday,American Horror Story,2,5,20,Male,0,0,,,
40510,2019/2/11,Monday,American Horror Story,3,9,8,Female,0,1,,,
45095,2019/2/9,Saturday,American Horror Story,1,8,7,Male,0,0,,,
103455,2019/2/12,Tuesday,American Horror Story,4,2,25,Male,0,1,,,
86350,2019/2/10,Sunday,American Horror Story,2,10,14,Female,0,0,,,
3109,2019/2/10,Sunday,American Horror Story,3,7,7,Male,0,1,,,
52210,2019/2/11,Monday,American Horror Story,5,8,10,Male,0,1,,,
121701,2019/2/11,Monday,American Horror Story,3,9,23,Female,0,0,,,
9256,2019/2/11,Monday,American Horror Story,4,6,26,Female,1,0,,,
122385,2019/2/12,Tuesday,American Horror Story,5,4,22,Female,0,0,,,
63330,2019/2/9,Saturday,American Horror Story,3,9,15,Male,0,0,,,
73411,2019/2/10,Sunday,American Horror Story,1,10,3,Male,0,0,,,
118960,2019/2/11,Monday,American Horror Story,3,6,14,Female,0,0,,,
44213,2019/2/9,Saturday,American Horror Story,5,4,5,Female,0,1,,,
88930,2019/2/11,Monday,American Horror Story,5,4,11,Male,0,1,,,
26141,2019/2/9,Saturday,American Horror Story,2,10,30,Female,1,0,,,
122554,2019/2/9,Saturday,American Horror Story,5,4,30,Female,1,0,,,
105215,2019/2/12,Tuesday,American Horror Story,1,2,17,Female,0,1,,,
23188,2019/2/11,Monday,American Horror Story,4,3,23,Male,0,0,,,
42056,2019/2/10,Sunday,American Horror Story,5,8,29,Male,1,0,,,
108622,2019/2/9,Saturday,American Horror Story,4,5,7,Female,0,1,,,
90290,2019/2/10,Sunday,American Horror Story,4,8,6,Female,0,1,,,
22165,2019/2/9,Saturday,American Horror Story,4,2,14,Male,0,1,,,
85600,2019/2/10,Sunday,American Horror Story,5,4,19,Female,0,0,,,
112738,2019/2/9,Saturday,American Horror Story,2,9,20,Female,0,1,,,
88062,2019/2/9,Saturday,American Horror Story,2,5,17,Female,0,0,,,
11760,2019/2/12,Tuesday,American Horror Story,4,3,10,Female,0,1,,,
93174,2019/2/11,Monday,American Horror Story,5,5,12,Female,0,1,,,
8444,2019/2/10,Sunday,American Horror Story,3,10,6,Male,0,1,,,
59265,2019/2/12,Tuesday,American Horror Story,1,10,18,Female,0,1,,,
53183,2019/2/9,Saturday,American Horror Story,3,9,20,Male,0,1,,,
94986,2019/2/12,Tuesday,American Horror Story,2,2,23,Female,0,0,,,
47498,2019/2/11,Monday,American Horror Story,5,3,8,Male,0,0,,,
14767,2019/2/12,Tuesday,American Horror Story,4,8,1,Male,0,0,,,
117174,2019/2/11,Monday,American Horror Story,4,10,3,Female,0,0,,,
115079,2019/2/10,Sunday,American Horror Story,1,8,6,Male,0,1,,,
109588,2019/2/11,Monday,American Horror Story,1,6,25,Female,0,0,,,
54562,2019/2/12,Tuesday,American Horror Story,4,7,26,Female,1,1,,,
96246,2019/2/9,Saturday,American Horror Story,3,6,15,Female,0,0,,,
110897,2019/2/9,Saturday,American Horror Story,1,3,26,Male,1,1,,,
107023,2019/2/10,Sunday,American Horror Story,3,5,28,Female,1,1,,,
100628,2019/2/11,Monday,American Horror Story,3,6,13,Female,0,0,,,
107860,2019/2/10,Sunday,American Horror Story,4,1,13,Male,0,0,,,
58276,2019/2/10,Sunday,American Horror Story,2,1,7,Male,0,0,,,
57409,2019/2/12,Tuesday,American Horror Story,1,5,6,Male,0,0,,,
76639,2019/2/10,Sunday,American Horror Story,1,2,8,Female,0,1,,,
36126,2019/2/12,Tuesday,American Horror Story,4,3,25,Male,0,0,,,
64577,2019/2/12,Tuesday,American Horror Story,2,5,5,Female,0,0,,,
40645,2019/2/11,Monday,American Horror Story,3,2,26,Female,1,1,,,
89843,2019/2/12,Tuesday,American Horror Story,4,8,4,Female,0,0,,,
24015,2019/2/11,Monday,American Horror Story,5,4,8,Male,0,0,,,
69555,2019/2/11,Monday,American Horror Story,5,7,9,Male,0,0,,,
99736,2019/2/9,Saturday,American Horror Story,2,8,9,Female,0,1,,,
79976,2019/2/10,Sunday,American Horror Story,1,5,12,Female,0,1,,,
109871,2019/2/11,Monday,American Horror Story,2,6,15,Female,0,1,,,
20155,2019/2/10,Sunday,American Horror Story,1,6,29,Male,1,0,,,
119812,2019/2/10,Sunday,American Horror Story,4,2,10,Male,0,1,,,
42789,2019/2/11,Monday,American Horror Story,3,5,2,Female,0,1,,,
116865,2019/2/12,Tuesday,American Horror Story,1,8,3,Female,0,1,,,
36401,2019/2/11,Monday,American Horror Story,3,1,21,Male,0,0,,,
49553,2019/2/11,Monday,American Horror Story,5,7,3,Male,0,0,,,
88150,2019/2/10,Sunday,American Horror Story,4,7,25,Male,0,0,,,
84341,2019/2/11,Monday,American Horror Story,5,9,17,Female,0,0,,,
96511,2019/2/10,Sunday,American Horror Story,1,6,20,Male,0,1,,,
35385,2019/2/12,Tuesday,American Horror Story,2,7,21,Female,0,0,,,
115391,2019/2/10,Sunday,American Horror Story,4,1,21,Male,0,1,,,
98723,2019/2/9,Saturday,American Horror Story,1,8,17,Male,0,1,,,
4092,2019/2/11,Monday,American Horror Story,3,10,13,Female,0,0,,,
23092,2019/2/12,Tuesday,American Horror Story,1,3,7,Female,0,1,,,
46596,2019/2/11,Monday,American Horror Story,5,2,26,Male,1,0,,,
94868,2019/2/11,Monday,American Horror Story,2,10,19,Female,0,1,,,
119251,2019/2/12,Tuesday,American Horror Story,3,1,10,Male,0,1,,,
56234,2019/2/10,Sunday,American Horror Story,1,8,24,Male,0,0,,,
103332,2019/2/12,Tuesday,American Horror Story,3,3,16,Male,0,1,,,
116245,2019/2/10,Sunday,American Horror Story,3,2,30,Male,1,1,,,
1402,2019/2/9,Saturday,American Horror Story,4,3,20,Male,0,0,,,
24406,2019/2/9,Saturday,American Horror Story,1,8,18,Female,0,1,,,
60847,2019/2/10,Sunday,American Horror Story,5,6,16,Female,0,1,,,
114603,2019/2/9,Saturday,American Horror Story,4,6,2,Female,0,1,,,
14299,2019/2/12,Tuesday,American Horror Story,2,2,7,Female,0,1,,,
10216,2019/2/10,Sunday,American Horror Story,3,9,10,Male,0,1,,,
34705,2019/2/10,Sunday,American Horror Story,2,2,11,Female,0,0,,,
107098,2019/2/12,Tuesday,American Horror Story,5,10,9,Female,0,0,,,
84826,2019/2/10,Sunday,American Horror Story,4,1,14,Male,0,1,,,
108941,2019/2/12,Tuesday,American Horror Story,2,10,8,Female,0,1,,,
26752,2019/2/10,Sunday,American Horror Story,2,5,2,Male,0,0,,,
80337,2019/2/10,Sunday,American Horror Story,1,10,18,Female,0,0,,,
66597,2019/2/10,Sunday,American Horror Story,4,4,29,Male,1,1,,,
24387,2019/2/11,Monday,American Horror Story,2,4,8,Male,0,1,,,
116401,2019/2/12,Tuesday,American Horror Story,5,5,11,Male,0,1,,,
